.01,Abrocoma bennetti,*,Mastodon,,Aves
.590,Equus hemionus,,,,Aves
.591,Equus kiang,,,,Insectos
.592,Equus quagga,,,,Arácnidos
.593,Equus zebra,,,,Mamíferos
.594,Eresus cinnaberinus,,,,Peces
.595,Erethizon dorsatum,,,,Invertebrados marinos
.596,Eretmochelys imbricata,,,,Reptiles
.597,Eriopis chilensis,,,,Anfibios
.598,Eriovixia gryffindori,,,,Otros invertebrados
.599,Eristalis gatesi,,,,
.600,Errina antarctica,,,,
.601,Eryphanis polyxena,,,,
.602,Erythrura gouldiae,,,,
.603,Eschrichtius robustus,,,,
.604,Etmopterus lailae,,,,
.605,Eubalaena australis,,,,
.606,Eubucco bourcierii,,,,
.607,Euchoreutes naso,,,,
.608,Eucrossorhinus dasypogon.,,,,
.609,Eudocima phalonia,,,,
.610,Eudocimus ruber,,,,
.611,Eudyptes chrysolophus,,,,
.612,Euglossa hansoni,,,,Aves
.613,Euglossini,,,,Insectos
.614,Eulemur cinereiceps,,,,Arácnidos
.615,Eulemur flavifrons,,,,Mamíferos
.616,Eulidia yarrellii,,,,Peces
.617,Eulophophyllum kirki,,,,Invertebrados marinos
.618,Eumomota superciliosa,,,,Reptiles
.619,Eunectes murinus,,,,Anfibios
.620,Euneomys chinchilloides,,,,Otros invertebrados
.621,Eunice aphroditois,,,,
.622,Euophrys omnisuperstes,,,,
.623,Eupherusa poliocerca,,,,
.624,Euplectes jacksoni,,,,
.625,Euplectes orix,,,,
.626,Euprymna berryi,,,,
.627,Euprymna scolopes,,,,
.628,Euprymna tasmanica,,,,
.629,Eupsophus calcaratus,,,,
.630,Eupsophus emiliopugini,,,,
.631,Eupsophus septentrionalis,,,,
.632,Euptilotis neoxenus,,,,
.633,Eurycea sosorum,,,,
.634,Eurylomata picturata,,,,Aves
.635,Eurynecroscia nigrofasciata,,,,Insectos
.636,Eurypharynx pelecanoides,,,,Arácnidos
.637,Euspinolia militaris,,,,Mamíferos
.638,Eutoxeres aquila,,,,Peces
.639,Exilisciurus whiteheadi,,,,Invertebrados marinos
.640,Extatosoma tiaratum,,,,Reptiles
.641,Falco amurensis,,,,Anfibios
.642,Falco cherrug,,,,Otros invertebrados
.643,Falco deiroleucus,,,,
.644,Falco femoralis,,,,
.645,Falco mexicanus,,,,
.646,Falco peregrinus,,,,
.647,Falco rufigularis,,,,
.648,Falco rusticolus,,,,
.649,Falco sparverius,,,,
.650,Falco tinnunculus,,,,
.651,Falco vespertinus,,,,
.652,Felis bieti,,,,
.653,Felis catus,,,,
.654,Felis chaus,,,,
.655,Felis lybica,,,,
.656,Felis margarita,,,,Aves
.657,Felis nigripes,,,,Insectos
.658,Felis silvestris,,,,Arácnidos
.659,Forpus coelestis,,,,Mamíferos
.660,Fossa fossana,,,,Peces
.661,Fratercula arctica,,,,Invertebrados marinos
.662,Fregata magnificens,,,,Reptiles
.663,Fromia milleporella,,,,Anfibios
.664,Fulica armillata,,,,Otros invertebrados
.665,Fulica gigantea,,,,
.666,Fulica rufifrons,,,,
.667,Furcifer pardalis,,,,
.668,Furcifer rhinoceratus,,,,
.669,Furcifer timoni,,,,
.670,Gaeotis flavolineata,,,,
.671,Galagoides rondoensis,,,,
.672,Galeopterus variegatus,,,,
.673,Galictis cuja,,,,
.674,Galidia elegans,,,,
.675,Gallicolumba crinigera,,,,
.676,Gallicolumba luzonica,,,,
.677,Gallinago paraguaiae,,,,
.678,Gallus gallus domesticus,,,,Aves
.679,Gambelia copeii,,,,Insectos
.680,Gasteracantha arcuata,,,,Arácnidos
.681,Gasteracantha cancriformis,,,,Mamíferos
.682,Gasteracantha westringi,,,,Peces
.683,Gavialis gangeticus,,,,Invertebrados marinos
.684,Gecarcoidea natalis,,,,Reptiles
.685,Gekko gecko,,,,Anfibios
.686,Genetta genetta,,,,Otros invertebrados
.687,Geococcyx californianus,,,,
.688,Geococcyx velox,,,,
.689,Geosesarma dennerle,,,,
.690,Geosesarma hagen,,,,
.691,Geositta peruviana,,,,
.692,Geospiza conirostris,,,,
.693,Geospiza difficilis,,,,
.694,Geospiza fuliginosa,,,,
.695,Geospiza magnirostris,,,,
.696,Geoxus valdivianus,,,,
.697,Geranoaetus melanoleucus,,,,
.698,Geranoaetus polyosoma,,,,
.699,Geronticus eremita,,,,
.700,Ginglymostoma cirratum,,,,Aves
.701,Giraffa camelopardalis,,,,Insectos
.702,Glaucidium nanum,,,,Arácnidos
.703,Glaucidium sanchezi,,,,Mamíferos
.704,Glaucomys oregonensis,,,,Peces
.705,Glaucomys sabrinus,,,,Invertebrados marinos
.706,Glaucomys volans,,,,Reptiles
.707,Glaucopsyche alexis,,,,Anfibios
.708,Glaucus atlanticus,,,,Otros invertebrados
.709,Glirulus japonicus,,,,
.710,Globicephala macrorhynchus,,,,
.711,Globicephala melas,,,,
.712,Gnolus cordiformis,,,,
.713,Goetheana shakespearei,,,,
.714,Gollumjapyx smeagol,,,,
.715,Gonatista grisea,,,,
.716,Gonatodes caudiscutatus,,,,
.717,Gongylus gongylodes,,,,
.718,Gonipterus platensis,,,,
.719,Gonyosoma boulengeri,,,,
.720,Gorgonocephalus chilensis,,,,
.721,Gorgonocephalus eucnemis,,,,
.722,Gorilla beringei beringei,,,,Aves
.723,Gorilla beringei graueri,,,,Insectos
.724,Gorilla gorilla,,,,Arácnidos
.725,Gorilla gorilla diehli,,,,Mamíferos
.726,Gorilla gorilla gorilla,,,,Peces
.727,Goura victoria,,,,Invertebrados marinos
.728,Gracililima nyassae,,,,Reptiles
.729,Gracula religiosa,,,,Anfibios
.730,Graellsia isabellae,,,,Otros invertebrados
.731,Grammostola pulchra,,,,
.732,Grammostola rosea,,,,
.733,Grampus griseus,,,,
.734,Grandala coelicolor,,,,
.735,Greta oto,,,,
.736,Grus americana,,,,
.737,Gulo gulo,,,,
.738,Gymnobelideus leadbeateri,,,,
.739,Gymnomuraena zebra,,,,
.740,Gymnorhina tibicen,,,,
.741,Gymnothorax javanicus,,,,
.742,Gynaephora groenlandica,,,,
.743,Gypaetus barbatus,,,,
.744,Gyps bengalensis,,,,Aves
.745,Gyps himalayensis,,,,Insectos
.746,Gyriosomus,,,,Arácnidos
.747,Habronattus agilis,,,,Mamíferos
.748,Habronattus altanus,,,,Peces
.749,Habronattus americanus,,,,Invertebrados marinos
.750,Habronattus amicus,,,,Reptiles
.751,Habronattus coecatus,,,,Anfibios
.752,Habronattus viridipes,,,,Otros invertebrados
.753,Hadrurus arizonensis,,,,
.754,Haematopus ater,,,,
.755,Haematopus palliatus,,,,
.756,Halcyon smyrnensis,,,,
.757,Haliaeetus leucocephalus,,,,
.758,Halitrephes maasi,,,,
.759,Hamadryas amphinome,,,,
.760,Hapalochlaena lunulata,,,,
.761,Haploa clymene,,,,
.762,Harmonia axyridis,,,,
.763,Harpia harpyja,,,,
.764,Hedydipna collaris,,,,
.765,Hedydipna metallica,,,,
.766,Hedydipna platura,,,,Aves
.767,Helarctos malayanus,,,,Insectos
.768,Heliangelus regalis,,,,Arácnidos
.769,Heliothryx barroti,,,,Mamíferos
.770,Heloderma horridum,,,,Peces
.771,Heloderma suspectum,,,,Invertebrados marinos
.772,Hemaris tityus,,,,Reptiles
.773,Hemeroplanes triptolemus,,,,Anfibios
.774,Hemicentetes semispinosus,,,,Otros invertebrados
.775,Hemiphractus fasciatus,,,,
.776,Hemiscyllium ocellatum,,,,
.777,Hermissenda crassicornis,,,,
.778,Hermissenda opalescens,,,,
.779,Herpailurus yagouaroundi,,,,
.780,Herpestes ichneumon,,,,
.781,Herpetotheres cachinnans,,,,
.782,Heteragrion,,,,
.783,Heterocentrotus mamillatus,,,,
.784,Heterocephalus glaber,,,,
.785,Heteronemia chilensis,,,,
.786,Heteropoda boiei,,,,
.787,Heteropoda davidbowie,,,,
.788,Hexabranchus sanguineus,,,,Aves
.789,Hexanchus griseus,,,,Insectos
.790,Hieraaetus wahlbergi,,,,Arácnidos
.791,Himantopus leucocephalus,,,,Mamíferos
.792,Himantopus melanurus,,,,Peces
.793,Hippocamelus antisensis,,,,Invertebrados marinos
.794,Hippocamelus bisulcus,,,,Reptiles
.795,Hippocampus bargibanti,,,,Anfibios
.796,Hippocampus colemani,,,,Otros invertebrados
.797,Hippocampus zosterae,,,,
.798,Hippopotamus amphibius,,,,
.799,Hirmoneura brevirostrata,,,,
.800,Histioea meldolae,,,,
.801,Histiotus laephotis,,,,
.802,Histiotus macrotus,,,,
.803,Histiotus magellanicus,,,,
.804,Histiotus montanus,,,,
.805,Hoolock hoolock,,,,
.806,Hoolock leuconedys,,,,
.807,Hoolock tianxing,,,,
.808,Hoplia coerulea,,,,
.809,Horama panthalon,,,,
.810,Hyaena brunnea,,,,Aves
.811,Hyaena hyaena,,,,Insectos
.812,Hyalinobatrachium dianae,,,,Arácnidos
.813,Hyalophora cecropia,,,,Mamíferos
.814,Hydrochoerus hydrochaeris,,,,Peces
.815,Hydrophis elegans,,,,Invertebrados marinos
.816,Hydrophis platurus,,,,Reptiles
.817,Hydropotes inermis,,,,Anfibios
.818,Hydrosaurus,,,,Otros invertebrados
.819,Hydrurga leptonyx,,,,
.820,Hyemoschus aquaticus,,,,
.821,Hyla meridionalis,,,,
.822,Hylamorpha elegans,,,,
.823,Hylephila fasciolata,,,,
.824,Hylephila phyleus,,,,
.825,Hyles annei,,,,
.826,Hyllus diardi,,,,
.827,Hyllus giganteus,,,,
.828,Hyllus semicupreus,,,,
.829,Hylobates agilis,,,,
.830,Hylobates albibarbis,,,,
.831,Hylobates klossii,,,,
.832,Hylobates lar,,,,Aves
.833,Hylobates moloch,,,,Insectos
.834,Hylobates muelleri,,,,Arácnidos
.835,Hylobates pileatus,,,,Mamíferos
.836,Hylomantis lemur,,,,Peces
.837,Hylorina sylvatica,,,,Invertebrados marinos
.838,Hyloscirtus lindae,,,,Reptiles
.839,Hymenocera picta,,,,Anfibios
.840,Hymenops perspicillatus,,,,Otros invertebrados
.841,Hymenopus coronatus,,,,
.842,Hynobius formosanus,,,,
.843,Hypentelium nigricans,,,,
.844,Hyperolius leucotaenius,,,,
.845,Hypselodoris,,,,
.846,Hypsignathus monstrosus,,,,
.848,Ibycus rachelae,,,,
.847,Ichthyophaga ichthyaetus,,,,
.849,Icterus gularis,,,,
.850,Icterus icterus,,,,
.851,Idalus herois,,,,
.852,Idiopsar dorsalis,,,,
.853,Idolomantis diabolica,,,,
.854,Ifrita kowaldi,,,,Aves
.855,Iguana iguana,,,,Insectos
.856,Imantodes cenchoa,,,,Arácnidos
.857,Indri indri,,,,Mamíferos
.858,Inia geoffrensis,,,,Peces
.859,Insuetophrynus acarpicus,,,,Invertebrados marinos
.860,Iodopleura isabellae,,,,Reptiles
.861,Irenomys tarsalis,,,,Anfibios
.862,Irura bidenticulata,,,,Otros invertebrados
.863,Isepeolus luctuosus,,,,
.864,Isoxya tabulata,,,,
.865,Istiophorus albicans,,,,
.866,Isurus oxyrinchus,,,,
.867,Ixothraupis guttata,,,,
.868,Jabiru mycteria,,,,
.869,Jacamaralcyon tridactyla,,,,
.870,Jacamerops aureus,,,,
.871,Janthina janthina,,,,
.872,Jorunna parva,,,,
.873,Jotus karllagerfeldi,,,,
.874,Jotus remus,,,,
.875,Junco hyemalis,,,,
.876,Junionia almana,,,,Aves
.877,Kallima inachus,,,,Insectos
.878,Kataphraktosaurus ungerhamiltoni,,,,Arácnidos
.879,Kerivoula picta,,,,Mamíferos
.880,Kiwa hirsuta,,,,Peces
.881,Kryptopterus minor,,,,Invertebrados marinos
.882,Kuschelina decorata,,,,Reptiles
.883,Lachnolaimus maximus,,,,Anfibios
.884,Lactoria cornuta,,,,Otros invertebrados
.885,Lagenorhynchus australis,,,,
.886,Lagenorhynchus cruciger,,,,
.887,Lagidium peruanum,,,,
.888,Lagidium viscacia,,,,
.889,Lagothrix cana,,,,
.890,Lagothrix lagotricha,,,,
.891,Lama glama,,,,
.892,Lama guanicoe,,,,
.893,Lamna nasus,,,,
.894,Lampornis calolaemus,,,,
.895,Lampornis castaneoventris,,,,
.896,Lamprolaima rhami,,,,
.897,Lamproptera meges,,,,
.898,Lamprotornis nitens,,,,Aves
.899,Lamprotornis purpureus,,,,Insectos
.900,Langaha madagascariensis,,,,Arácnidos
.901,Laniocera hypopyrra,,,,Mamíferos
.902,Lanius cristatus,,,,Peces
.903,Lanthanotus borneensis,,,,Invertebrados marinos
.904,Larosterna inca,,,,Reptiles
.905,Larus dominicanus,,,,Anfibios
.906,Larvivora komadori,,,,Otros invertebrados
.907,Lasia corvina,,,,
.908,Lasia nigritarsis,,,,
.909,Lasia rufovestita,,,,
.910,Lasionota picta,,,,
.911,Lasiorhinus krefftii,,,,
.912,Lasiurus cinereus,,,,
.913,Lasiurus varius,,,,
.914,Laticauda colubrina,,,,
.915,Lebeda,,,,
.916,Leiothrix lutea,,,,
.917,Leistes loyca,,,,
.918,Lemur catta,,,,
.919,Leontopithecus caissara,,,,
.920,Leontopithecus chrysomelas,,,,Aves
.921,Leontopithecus chrysopygus,,,,Insectos
.922,Leontopithecus rosalia,,,,Arácnidos
.923,Leopardus colocolo,,,,Mamíferos
.924,Leopardus colocolo colocolo,,,,Peces
.925,Leopardus garleppi,,,,Invertebrados marinos
.926,Leopardus geoffroyi,,,,Reptiles
.927,Leopardus guigna,,,,Anfibios
.928,Leopardus guttulus,,,,Otros invertebrados
.929,Leopardus jacobita,,,,
.930,Leopardus pajeros,,,,
.931,Leopardus pardalis,,,,
.932,Leopardus tigrinus,,,,
.933,Leopardus wiedii,,,,
.934,Lepidobatrachus laevis,,,,
.935,Lepidoblepharis miyatai,,,,
.936,Lepidodactylus yami,,,,
.937,Lepidophyma smithii,,,,
.938,Lepilemur ankaranensis,,,,
.939,Lepilemur dorsalis,,,,
.940,Lepilemur edwardsi,,,,
.941,Lepilemur septentrionalis,,,,
.942,Leptailurus serval,,,,Aves
.943,Leptasthenura aegithaloides,,,,Insectos
.944,Leptasthenura xenothorax,,,,Arácnidos
.945,Leptocoma aspasia,,,,Mamíferos
.946,Leptocoma minima,,,,Peces
.947,Leptopoecile sophiae,,,,Invertebrados marinos
.948,Leptoptilos crumenifer,,,,Reptiles
.949,Leptosittaca branickii,,,,Anfibios
.950,Lepus arcticus,,,,Otros invertebrados
.951,Lepus californicus,,,,
.952,Lepus flavigularis,,,,
.953,Lessonia rufa,,,,
.954,Leucauge,,,,
.955,Leucophaeus modestus,,,,
.956,Leucophaeus scoresbii,,,,
.957,Leucopsar rothschildi,,,,
.958,Levitonius mirus,,,,
.959,Lexias pardalis,,,,
.960,Libytheana carinenta,,,,
.961,Liguus virgineus,,,,
.962,Lilioceris lilioceris,,,,
.963,Limaformosa capensis,,,,
.964,Limenitis reducta,,,,Aves
.965,Limosa fedoa,,,,Insectos
.966,Limosa haemastica,,,,Arácnidos
.967,Limulus polyphemus,,,,Mamíferos
.968,Liolaemus chiliensis,,,,Peces
.969,Liolaemus chillanensis,,,,Invertebrados marinos
.970,Liolaemus confusus,,,,Reptiles
.972,Liolaemus curicensis,,,,Otros invertebrados
.971,Liolaemus cyanogaster,,,,Anfibios
.973,Liolaemus fabiani,,,,
.974,Liolaemus lemniscatus,,,,
.975,Liolaemus leopardinus,,,,
.976,Liolaemus nigriceps,,,,
.977,Liolaemus nitidus,,,,
.978,Liolaemus pictus,,,,
.979,Liolaemus tenuis,,,,
.980,Liomera rugata,,,,
.981,Liomys irroratus,,,,
.982,Liposarcus pardalis,,,,
.983,Lipotes vexillifer,,,,
.984,Lithobates sylvaticus,,,,
.985,Litocranius walleri,,,,
.986,Litoria caerulea,,,,Aves
.987,Loddigesia mirabilis,,,,Insectos
.988,Lontra felina,,,,Arácnidos
.989,Lontra provocax,,,,Mamíferos
.990,Lophocebus aterrimus,,,,Peces
.991,Lophochroa leadbeateri,,,,Invertebrados marinos
.992,Lophophorus impejanus,,,,Reptiles
.993,Lophorina niedda,,,,Anfibios
.994,Lophorina victoriae,,,,Otros invertebrados
.995,Lophornis adorabilis,,,,
.996,Lophornis brachylophus,,,,
.997,Lophornis chalybeus,,,,
.998,Lophornis delattrei,,,,
.999,Lophornis helenae,,,,
1000,Lophornis magnificus,,,,
1001,Lophornis ornatus,,,,
1002,Lophornis stictolophus,,,,
1003,Lophostrix cristata,,,,
1004,Lophura diardi,,,,
1005,Lophura swinhoii,,,,
1006,Loris lydekkerianus,,,,
1007,Loris tardigradus,,,,
1008,Loureedia,,,,Aves
1009,Loureedia phoenixi,,,,Insectos
1010,Loxa deducta,,,,Arácnidos
1011,Loxia sinesciurus,,,,Mamíferos
1012,Loxodonta africana,,,,Peces
1013,Loxodonta cyclotis,,,,Invertebrados marinos
1014,Lucanos cervus,,,,Reptiles
1015,Lycaena dispar,,,,Anfibios
1016,Lycalopex culpaeus,,,,Otros invertebrados
1017,Lycalopex fulvipes,,,,
1018,Lycalopex griseus,,,,
1019,Lycalopex sechurae,,,,
1020,Lycaon pictus,,,,
1021,Lygodactylus williamsi,,,,
1022,Lyncodon patagonicus,,,,
1023,Lynx canadensis,,,,
1024,Lynx lynx,,,,
1025,Lynx lynx balcanicus,,,,
1026,Lynx pardinus,,,,
1027,Lynx rufus,,,,
1028,Lyramorpha rosea,,,,
1029,Lyropteryx apollonia,,,,
1030,Lysmata,,,,Aves
1031,Macaca cyclopis,,,,Insectos
1032,Macaca fuscata,,,,Arácnidos
1033,Macaca mulatta,,,,Mamíferos
1034,Macaca nigra,,,,Peces
1035,Macaca silenus,,,,Invertebrados marinos
1036,Macaca sylvanus,,,,Reptiles
1037,Macrocheira kaempferi,,,,Anfibios
1038,Macrochelys temminckii,,,,Otros invertebrados
1039,Macrocilix maia,,,,
1040,Macrocyclis peruvianus,,,,
1041,Macrodontia cervicornis,,,,
1042,Macroglossum stellatarum,,,,
1043,Macromphalia purissima,,,,
1044,Macropinna microstoma,,,,
1045,Macrotis lagotis,,,,
1046,Madoqua kirkii,,,,
1047,Malamblia melas,,,,
1048,Malurus cyaneus,,,,
1049,Mandrillus leucophaeus,,,,
1050,Mandrillus sphinx,,,,
1051,Manduca rustica,,,,
1052,Manduca sexta,,,,Aves
1053,Manis crassicaudata,,,,Insectos
1054,Manis javanica,,,,Arácnidos
1055,Manis pentadactyla,,,,Mamíferos
1056,Manis temminckii,,,,Peces
1057,Manis tricuspis,,,,Invertebrados marinos
1058,Maratus jactatus,,,,Reptiles
1059,Maratus nemo,,,,Anfibios
1060,Maratus personatus,,,,Otros invertebrados
1061,Maratus sceletus,,,,
1062,Maratus volans,,,,
1063,Markia hystrix,,,,
1064,Marmosa mexicana,,,,
1065,Marmosops juninensis,,,,
1066,Marmota monax,,,,
1067,Martes flavigula,,,,
1068,Martes gwatkinsii,,,,
1069,Martes zibellina,,,,
1070,Mastigoproctus giganteus,,,,
1071,Mastophora gasteracanthoides,,,,
1072,Mazama chunyi,,,,
1073,Mazama gouazoubira,,,,
1074,Mazama rufina,,,,Aves
1075,Megabunus diadema,,,,Insectos
1078,Megaceryle alcyon,,,,Peces
1076,Megaceryle lugubris,,,,Arácnidos
1079,Megaceryle maxima,,,,Invertebrados marinos
1077,Megaceryle torquata,,,,Mamíferos
1080,Megachile semirufa,,,,Reptiles
1081,Megalopyge lanata,,,,Anfibios
1082,Megalopyge opercularis,,,,Otros invertebrados
1083,Megaptera novaeangliae,,,,
1084,Megarhyssa macrurus,,,,
1085,Megasoma elephas,,,,
1086,Megophrys nasuta,,,,
1087,Melanerpes chrysogenys,,,,
1088,Melanerpes flavifrons,,,,
1089,Melanodera xanthogramma,,,,
1090,Melanosuchus niger,,,,
1091,Melanotis caerulescens,,,,
1092,Meleagris ocellata,,,,
1093,Meles meles,,,,
1094,Mellisuga helenae,,,,
1095,Meloe coarctatus,,,,
1096,Melogale moschata,,,,Aves
1097,Melozone kieneri,,,,Insectos
1098,Melursus ursinus,,,,Arácnidos
1099,Menemerus bivittatus,,,,Mamíferos
1100,Menemerus semilimbatus,,,,Peces
1101,Menura novaehollandiae,,,,Invertebrados marinos
1102,Merganetta armata,,,,Reptiles
1103,Merops apiaster,,,,Anfibios
1104,Mesembriomys gouldii,,,,Otros invertebrados
1105,Mesoplodon densirostris,,,,
1106,Metagryne bicolumnata,,,,
1107,Metasepia pfefferi,,,,
1108,Metriopelia melanoptera,,,,
1109,Micrathena militaris,,,,
1110,Micrathena sagittata,,,,
1111,Microcavia niata,,,,
1112,Microcebus berthae,,,,
1113,Microcebus jonahi,,,,
1114,Microcebus myoxinus,,,,
1115,Microlophus atacamensis,,,,
1116,Microplophorus magellanicus,,,,
1117,Microtus arvalis,,,,
1118,Micrurus altirostris,,,,Aves
1119,Micrurus nigrocinctus,,,,Insectos
1120,Milionia basalis,,,,Arácnidos
1121,Milvago chimango,,,,Mamíferos
1122,Mimus thenca,,,,Peces
1123,Mirimiri acrodonta,,,,Invertebrados marinos
1124,Mirounga leonina,,,,Reptiles
1125,Misumena spinifera,,,,Anfibios
1126,Misumena vatia,,,,Otros invertebrados
1127,Mitsukurina owstoni,,,,
1128,Mobula alfredi,,,,
1129,Mobula birostris,,,,
1130,Mobula japanica,,,,
1131,Mobula mobular,,,,
1132,Mola mola,,,,
1133,Molinaranea clymene,,,,
1134,Molinaranea magellanica,,,,
1135,Moloch horridus,,,,
1136,Molothrus bonariensis,,,,
1137,Monocirrhus polyacanthus,,,,
1138,Monodon monoceros,,,,
1139,Mordacia lapicida,,,,
1140,Morelia spilota,,,,Aves
1141,Morelia viridis,,,,Insectos
1142,Mormopterus kalinowskii,,,,Arácnidos
1143,Morpho menelaus,,,,Mamíferos
1144,Morpho rhetenor,,,,Peces
1145,Muscardinus avellanarius,,,,Invertebrados marinos
1146,Muscisaxicola macloviana,,,,Reptiles
1147,Musicodamon atlanteus,,,,Anfibios
1148,Musophaga rossae,,,,Otros invertebrados
1149,Musophaga violacea,,,,
1151,Mustela erminea,,,,
1150,Mustela frenata,,,,
1152,Mustela lutreola,,,,
1153,Mustela nigripes,,,,
1154,Mustela nivalis,,,,
1155,Mustela sibirica,,,,
1156,Mustelus mento,,,,
1157,Mycteria americana,,,,
1158,Myocastor coypus,,,,
1159,Myodes glareolus,,,,
1160,Myophonus caeruleus,,,,
1161,Myotis atacamensis,,,,
1162,Myotis chiloensis,,,,Aves
1163,Myrmecobius fasciatus,,,,Insectos
1164,Myrmecophaga tridactyla,,,,Arácnidos
1165,Naemorhedus swinhoei,,,,Mamíferos
1166,Naja nivea,,,,Peces
1167,Nanger dama,,,,Invertebrados marinos
1168,Nannophryne variegata,,,,Reptiles
1169,Nasalis larvatus,,,,Anfibios
1170,Nasikabatrachus sahyadrensis,,,,Otros invertebrados
1171,Nasua narica,,,,
1172,Nasua nasua,,,,
1173,Nautilus pompilius,,,,
1174,Nectarinia famosa,,,,
1175,Nectarinia johnstoni,,,,
1176,Nectarinia purpureiventris,,,,
1177,Nectarinia tacazze,,,,
1178,Nelloptodes gretae,,,,
1179,Nembrotha cristata,,,,
1180,Nemognatha nigrotarsata,,,,
1181,Nemoptera bipennis,,,,
1182,Neoclinus blanchardi,,,,
1183,Neofelis diardi,,,,
1184,Neofelis nebulosa,,,,Aves
1185,Neomorphus radiolosus,,,,Insectos
1186,Neonerita bernardoespinozai,,,,Arácnidos
1187,Neophocaena phocaenoides,,,,Mamíferos
1188,Neophron percnopterus,,,,Peces
1189,Nephila pilipes,,,,Invertebrados marinos
1190,Nestor notabilis,,,,Reptiles
1191,Nettapus auritus,,,,Anfibios
1192,Nisaetus cirrhatus,,,,Otros invertebrados
